wrist_roll_L,wrist_roll_F,grip_L,grip_F,raw_L,raw_F
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.7,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.7,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.9,-9.8,10.9,10.4,2887,1083
-9.9,-9.8,10.9,10.4,2887,1083
-9.9,-9.8,10.9,10.4,2887,1083
-9.9,-9.8,10.9,10.4,2887,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.9,-9.8,10.9,10.4,2888,1083
-9.8,-9.8,10.9,10.4,2888,1083
-9.7,-9.8,10.9,10.4,2888,1083
-9.7,-9.8,10.9,10.4,2888,1083
-9.7,-9.8,10.9,10.4,2888,1083
-9.7,-9.8,10.9,10.4,2888,1083
-9.7,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.6,-9.8,10.9,10.4,2888,1083
-9.7,-9.8,10.9,10.4,2888,1083
-9.8,-9.8,10.9,10.4,2888,1083
-9.8,-9.8,10.9,10.4,2887,1083
-9.8,-9.8,11.1,10.4,2882,1083
-9.8,-9.8,11.5,10.4,2877,1083
-9.8,-9.7,11.7,10.5,2876,1085
-9.8,-9.8,11.7,10.7,2875,1089
-9.8,-9.8,11.7,11.0,2875,1091
-9.8,-9.8,11.7,11.0,2875,1091
-9.8,-9.7,11.7,11.1,2875,1092
-9.8,-9.7,11.7,11.0,2875,1091
-9.7,-9.7,11.7,11.1,2875,1092
-9.7,-9.7,11.8,11.1,2874,1092
-9.7,-9.7,12.1,11.1,2868,1092
-9.7,-9.7,12.8,11.1,2858,1093
-9.7,-9.8,13.0,11.5,2854,1098
-9.7,-9.8,13.4,12.0,2849,1105
-9.7,-9.7,13.7,12.4,2843,1109
-9.7,-9.7,14.1,12.8,2837,1115
-9.7,-9.7,14.9,13.2,2825,1120
-9.7,-9.7,15.6,13.7,2814,1127
-9.7,-9.8,16.2,14.3,2804,1134
-9.7,-9.8,17.0,14.9,2793,1143
-9.6,-9.7,17.5,15.8,2786,1154
-9.6,-9.7,17.8,16.5,2780,1162
-9.6,-9.7,18.1,17.0,2777,1169
-9.6,-9.8,18.2,17.4,2775,1175
-9.6,-9.7,18.4,17.5,2771,1175
-9.7,-9.8,18.7,17.6,2766,1176
-9.7,-9.7,18.8,17.9,2766,1180
-9.8,-9.7,18.8,18.1,2766,1182
-9.8,-9.7,18.8,18.2,2766,1184
-9.8,-9.8,18.8,18.2,2766,1184
-9.9,-9.8,18.8,18.1,2766,1183
-9.9,-9.8,18.8,18.1,2766,1183
-9.9,-9.8,18.8,18.1,2766,1183
-10.0,-9.8,18.8,18.2,2766,1184
-10.0,-9.8,18.8,18.1,2766,1183
-10.0,-9.8,18.8,18.1,2766,1183
-10.0,-9.8,18.8,18.1,2766,1183
-10.0,-9.9,18.8,18.2,2766,1184
-10.0,-9.9,18.7,18.1,2766,1183
-10.0,-9.9,18.8,18.1,2766,1183
-9.9,-9.9,18.7,18.2,2767,1184
-9.9,-9.9,18.7,18.1,2767,1183
-9.9,-9.9,18.7,18.2,2767,1184
-9.8,-9.9,18.7,18.2,2767,1184
-9.7,-9.9,18.7,18.2,2767,1184
-9.7,-9.9,18.7,18.2,2766,1184
-9.6,-9.9,18.8,18.2,2766,1184
-9.6,-9.9,18.8,18.2,2766,1184
-9.6,-9.9,18.8,18.2,2766,1184
-9.6,-9.9,18.9,18.2,2762,1184
-9.5,-9.8,19.5,18.2,2753,1184
-9.5,-9.8,20.2,18.3,2742,1185
-9.5,-9.8,20.9,18.8,2731,1192
-9.5,-9.8,21.6,19.5,2721,1201
-9.5,-9.8,22.4,20.3,2708,1212
-9.3,-9.8,23.2,21.1,2697,1222
-9.2,-9.8,23.8,21.9,2687,1232
-8.9,-9.8,24.4,22.6,2678,1241
-8.7,-9.7,24.9,23.5,2672,1252
-8.4,-9.6,24.9,24.0,2671,1259
-8.2,-9.5,25.0,24.3,2670,1263
-8.0,-9.3,25.0,24.6,2669,1266
-7.8,-9.1,25.0,24.6,2669,1266
-7.6,-8.9,25.0,24.6,2669,1266
-7.5,-8.7,25.0,24.6,2669,1266
-7.4,-8.5,25.0,24.6,2669,1266
-7.3,-8.3,25.0,24.6,2669,1266
-7.3,-8.1,25.0,24.7,2669,1267
-7.3,-8.0,25.0,24.7,2669,1268
-7.2,-7.9,25.0,24.7,2669,1268
-7.2,-7.8,25.0,24.7,2669,1268
-7.2,-7.7,25.0,24.7,2669,1268
-7.2,-7.6,25.0,24.7,2669,1268
-7.2,-7.6,25.0,24.7,2669,1268
-7.2,-7.6,25.0,24.7,2669,1268
-7.2,-7.5,25.0,24.7,2669,1268
-7.2,-7.5,25.0,24.7,2669,1268
-7.2,-7.5,25.0,24.7,2669,1268
-7.2,-7.5,25.1,24.7,2668,1269
-7.2,-7.5,25.2,24.8,2665,1269
-7.2,-7.5,25.8,24.9,2657,1270
-7.2,-7.5,26.3,25.1,2648,1272
-7.2,-7.5,26.9,25.3,2640,1276
-7.1,-7.5,27.4,25.7,2632,1281
-7.1,-7.5,28.0,26.3,2623,1288
-6.9,-7.5,28.4,26.8,2617,1295
-6.8,-7.5,28.6,27.4,2613,1302
-6.6,-7.5,29.1,28.0,2606,1310
-6.4,-7.4,29.4,28.1,2600,1311
-6.1,-7.3,29.8,28.5,2594,1316
-6.0,-7.2,30.2,28.9,2589,1321
-5.8,-7.1,30.7,29.3,2582,1326
-5.7,-6.9,31.3,29.6,2572,1332
-5.6,-6.7,31.9,30.1,2561,1338
-5.6,-6.5,32.6,30.7,2552,1346
-5.6,-6.4,33.3,31.4,2542,1354
-5.6,-6.2,33.9,32.1,2532,1362
-5.6,-6.1,34.5,32.7,2522,1370
-5.6,-6.0,35.4,33.4,2508,1380
-5.6,-6.0,36.2,34.1,2494,1389
-5.6,-5.9,37.3,34.9,2478,1400
-5.6,-5.9,38.3,35.8,2463,1411
-5.6,-5.9,39.4,36.8,2446,1423
-5.6,-5.9,40.3,37.6,2431,1434
-5.6,-5.9,41.3,38.8,2416,1448
-5.6,-5.9,42.3,39.8,2402,1462
-5.6,-5.9,43.2,40.7,2386,1473
-5.6,-5.9,44.5,41.6,2368,1487
-5.6,-5.9,45.7,42.9,2348,1502
-5.6,-5.9,46.9,44.0,2330,1517
-5.6,-5.9,48.1,45.3,2313,1534
-5.6,-5.9,49.0,46.5,2297,1548
-5.6,-5.9,50.0,47.5,2282,1562
-5.6,-5.9,51.1,48.7,2265,1576
-5.6,-5.9,52.1,49.7,2250,1589
-5.6,-5.9,52.7,50.7,2239,1603
-5.6,-5.9,53.5,51.7,2228,1615
-5.6,-5.9,54.1,52.5,2217,1626
-5.6,-5.9,54.8,53.3,2208,1635
-5.6,-5.9,55.5,53.9,2198,1643
